S&P_500_Price_MA_50,S&P_500_Price_EMA_12,S&P_500_Price_Volatility_30,S&P_500_Price_Lag_7,S&P_500_Price_Lag_30,S&P_500_Price_BB_Upper,S&P_500_Price_BB_Lower,S&P_500_Price_RSI_14,S&P_500_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
3493.8902000000003,3391.2759112315875,0.01333686404687992,3419.45,3550.5,3548.133588110788,3313.741411889212,34.49367830921162,-5.167193892853295,2.101,40.6,2.988,10693.2,888.2,354.08,11364.45,114.96,140.4,209.44,23.604,72.93,130.35,320061.0,490.65,158.7,256.82,1882.3
3485.8144,3376.996540272882,0.013467173584558678,3360.95,3509.44,3552.5391002313445,3292.642899768656,30.700655559731103,-5.138433133072395,2.139,40.25,2.9715,10688.8,849.2,351.63,11151.13,112.28,135.78,207.82,23.093,71.95,128.74,315156.0,482.88,154.76,254.82,1866.3
3476.9069999999997,3356.9339956155154,0.013689807778767105,3408.63,3510.45,3563.0977151867655,3261.3942848132347,26.967574973359746,-5.809395879692348,2.248,40.31,2.9675,10739.4,845.3,349.17,10896.47,108.22,129.26,203.19,23.196,71.14,123.48,313780.0,473.08,150.99,249.53,1876.9
3467.663,3338.470303982359,0.013328298201057236,3348.44,3443.44,3571.7184746070634,3232.9095253929363,23.139882405797735,-5.337992952082926,2.125,39.93,2.9925,10237.3,850.8,319.95,10833.33,107.12,126.79,200.59,23.105,70.47,121.24,314840.0,470.61,149.99,249.02,1868.4
3460.64,3334.9471802927656,0.01363019043751381,3380.8,3369.16,3568.4478896195697,3223.4251103804318,30.762462827077783,-1.3502134813073607,1.834,39.6,3.06,10531.5,866.2,344.03,11186.37,111.81,141.41,207.42,24.523,72.99,126.38,320601.0,491.17,156.45,254.75,1907.6
3452.8810000000003,3326.656844863109,0.013384005509252997,3363.0,3310.24,3567.8427298240367,3209.4442701759626,32.03533012039365,-3.7425593273544,1.835,39.31,3.0315,10416.8,884.7,341.3,10980.22,110.08,149.8,202.54,24.387,71.51,125.17,319534.0,487.35,148.02,248.15,1910.6
3446.0214,3325.551176422631,0.013358164882029474,3335.47,3269.96,3556.2922726522743,3204.560727347726,38.501679245964404,-0.8651790087324307,2.048,41.11,3.114,10933.0,946.1,384.2,10936.98,106.84,147.38,200.39,27.129,72.55,121.89,327601.0,469.96,147.75,252.53,1962.1
3440.729,3330.390995434534,0.013330050291921275,3351.6,3310.11,3543.3627465377795,3204.85725346222,44.464342707188244,-0.7036796024609604,2.042,40.97,3.0685,10941.3,938.7,388.97,11080.95,110.34,141.14,202.91,27.1,74.35,124.64,326401.0,470.2,150.44,254.82,1949.9
3435.8458,3338.8677653676823,0.013195325258698409,3298.46,3271.03,3529.5708802536215,3208.3311197463786,52.29792493819761,0.6687481415402763,2.267,40.16,3.0585,10949.5,980.4,364.88,11247.6,112.13,147.25,205.05,27.476,75.6,125.14,329801.0,483.86,153.91,263.52,1970.5
3431.1616,3348.4573399265,0.011413134075476446,3246.59,3390.68,3510.332300215143,3216.496699784857,49.25994541723936,1.9706368217972337,2.362,38.28,3.061,10785.3,989.1,364.01,11438.87,115.54,149.92,208.78,27.464,76.76,129.91,328804.0,495.99,157.81,272.42,1966.2
3427.2806,3353.8546722455003,0.011440636695164708,3236.92,3400.97,3479.5296504176426,3232.231349582358,53.81970138858658,0.9529776823009817,2.31,37.26,3.065,10675.3,965.4,376.7,11277.76,115.36,139.87,205.41,27.355,75.44,128.72,329725.0,476.26,155.15,266.15,1963.7
3422.9492,3351.8724149769614,0.011072374408715911,3315.57,3465.39,3458.825513026882,3239.3194869731174,45.759788787872296,1.2887832503653218,2.269,37.33,3.036,10390.2,946.0,373.72,11087.4,112.0,124.24,204.03,26.857,75.79,121.64,327115.0,482.03,155.81,266.61,1947.9
3418.0956,3349.921274211275,0.011064485118087341,3281.06,3453.49,3443.3520376322094,3244.02896236779,47.375730188471294,2.852223409793031,2.323,37.3,2.9925,10339.7,947.2,367.92,11154.12,113.49,123.78,205.37,27.291,76.3,123.12,327214.0,480.67,158.76,268.09,1964.3
3414.7189999999996,3357.4656935633866,0.01155941169365594,3319.47,3435.56,3439.427485030573,3245.9045149694275,56.53337175080782,5.005993351704707,2.406,38.05,3.046,10224.6,930.7,351.1,11395.85,117.32,122.09,211.29,27.083,77.36,127.15,329760.0,500.19,163.43,273.72,1954.9
3411.0676000000003,3368.1571253228653,0.011656455002695234,3357.01,3443.12,3449.6121884169656,3242.3208115830344,57.56991321118613,3.3596033261249048,2.588,39.77,3.056,10472.5,905.3,385.94,11622.13,120.96,139.44,214.25,26.712,79.06,126.22,327401.0,516.05,164.73,282.73,1934.3
3407.6306,3381.5267983501167,0.0117182666613419,3385.49,3426.92,3459.637073420648,3236.938926579351,66.56371636486715,5.3031642213187125,2.487,41.37,2.9695,10168.8,897.0,381.97,11771.36,120.88,135.67,217.3,26.875,81.48,130.15,327360.0,525.75,168.4,291.12,1937.8
3407.5444,3412.190367834714,0.013137758250644479,3401.2,3483.81,3512.2741437184654,3207.5418562815353,80.57369701626328,7.873847331049855,2.486,41.51,3.015,11413.3,912.3,439.08,12420.54,131.4,149.12,231.65,27.395,85.87,143.46,332840.0,552.84,176.57,302.5,1944.7
3407.3372,3429.7995420139887,0.013463731980610367,3383.54,3483.34,3536.7672271826186,3197.633772817381,74.50562462995856,5.053306364890187,2.527,42.76,3.0225,11914.9,961.4,475.8,12292.86,134.18,158.35,227.27,28.0788,82.75,138.21,327440.0,556.55,174.96,295.44,1978.9
3405.8902000000003,3440.6473047810673,0.013540000395640545,3340.97,3488.67,3553.7346711291616,3194.397328870839,67.14237992725111,3.3915326880303853,2.63,42.61,3.0555,11644.2,947.4,433.9,12110.7,129.04,166.11,225.53,28.0788,81.48,133.74,327560.0,529.56,172.55,293.2,1978.6
3405.1398000000004,3451.010796353211,0.013490887517003785,3339.19,3511.93,3570.9239837576447,3194.4620162423557,72.16178739526983,3.1403622250970376,2.657,42.97,3.012,11527.4,949.1,395.11,11995.85,124.81,147.56,228.91,27.79,81.97,131.48,327431.0,523.89,170.09,293.66,1974.9
3403.8208,3456.1706738373323,0.013490998241559244,3398.96,3534.22,3582.279584521109,3196.4014154788906,66.60497304256862,2.9853348859478546,2.579,43.04,2.9755,11327.4,930.1,383.11,11926.16,125.01,149.25,226.58,27.025,81.43,126.28,325659.0,526.27,170.0,293.22,1932.6
3403.2066000000004,3459.6413394008196,0.01316237558361755,3426.96,3477.13,3590.2571734359553,3206.450826564045,63.078047103317836,4.123353397366647,2.461,43.39,2.9685,11462.3,947.3,385.96,11971.94,126.52,143.54,221.15,27.449,82.21,127.73,322301.0,547.53,172.09,303.91,1952.5
3401.87,3457.1765179545396,0.01319656801379406,3455.06,3446.83,3587.0927569938654,3229.3182430061347,56.15796944850526,3.1274051491529287,2.489,43.35,2.9415,11324.8,941.4,383.2,11721.81,124.83,134.89,216.47,26.273,80.29,127.5,319970.0,490.58,167.32,280.82,1923.1
3401.6268,3453.192438269226,0.013129306325876082,3580.84,3419.45,3577.7312861585397,3258.11571384146,53.2094234134267,0.9508790924282806,2.513,42.62,2.9325,11753.5,931.7,407.7,11626.17,125.86,134.28,213.69,26.607,79.26,127.2,318800.0,488.81,165.37,271.39,1939.2
3402.1868,3444.5720631508834,0.012866194927355447,3526.65,3360.95,3574.8221556057388,3269.1838443942606,51.40389214150242,-0.8695753670892037,2.448,42.34,2.924,11529.2,932.8,387.99,11555.16,124.37,136.67,213.02,26.732,78.78,126.83,311126.0,492.31,164.24,267.01,1947.0
3403.6922000000004,3435.4855918969015,0.012616597991703653,3500.31,3408.63,3566.2835096258514,3288.1674903741496,54.90355821736837,-2.012989644174046,2.352,42.58,2.981,11856.9,933.7,416.05,11477.05,118.28,133.46,214.58,27.147,78.81,121.41,309300.0,497.9,164.87,269.01,1946.5
3405.79,3426.157039297378,0.012193315859544572,3508.01,3348.44,3562.0470937450195,3297.94190625498,53.850639253628174,-5.752560851643751,2.426,42.93,3.028,11750.2,962.7,407.44,11318.64,115.71,125.24,209.7,27.34,77.23,121.39,310800.0,484.53,163.02,262.59,1970.3
3407.3833999999997,3420.560571713166,0.012092149599889489,3484.55,3380.8,3560.6509431178706,3302.61505688213,48.90243902439026,-3.8810202316646114,2.417,42.89,2.9805,11947.6,982.1,422.16,11399.03,115.56,125.81,211.49,28.075,77.79,122.61,313419.0,491.87,165.62,262.34,2013.1
3409.6026,3414.626637603448,0.01205834814519342,3478.73,3363.0,3560.74867969847,3302.1673203015303,44.35036056182315,-3.3802720330485037,2.339,42.89,2.909,12282.6,974.5,430.56,11288.57,114.61,122.38,210.28,27.667,75.81,123.37,310220.0,482.35,159.12,261.16,1998.7
3409.2459999999996,3408.199462587533,0.011967159755491483,3443.62,3335.47,3561.334099711919,3298.746900288081,39.155211988496994,-3.852896656508964,2.356,42.01,2.868,11750.8,965.8,438.03,11164.45,114.91,110.05,208.9,26.089,75.23,115.64,316251.0,482.68,157.4,261.24,1949.8
3408.6952,3402.8503144971432,0.011938346137528014,3431.28,3351.6,3561.657659039354,3297.412340960646,9.143915218847397,-3.188934008695532,2.182,42.24,2.816,11770.9,989.9,424.31,11178.37,115.01,108.07,208.7,27.718,75.83,114.43,318114.0,481.33,158.05,261.3,1970.4
3406.9944,3399.388727651429,0.011544721560207853,3397.16,3298.46,3559.1678280223236,3303.840171977676,14.586560805577264,-2.828043567623817,2.152,42.67,2.899,11557.2,966.1,387.12,11157.72,113.01,103.65,209.19,25.979,75.36,114.4,320000.0,475.47,158.11,259.89,1949.0
3404.5984,3389.28123108967,0.011454353227762741,3385.51,3246.59,3559.7509155427865,3302.707084457214,13.280148095909922,-3.192280216748644,2.171,41.61,2.884,11390.4,978.4,379.01,10876.08,109.38,91.63,203.38,26.049,74.03,108.5,319380.0,466.93,154.03,256.13,1946.3
3403.0966,3384.8487339989515,0.011500606846799892,3374.85,3236.92,3560.9750752968284,3297.633924703171,20.00731826313219,-2.0636613741810805,2.153,41.94,2.8705,11889.2,1009.4,395.53,11085.17,112.73,94.57,208.25,28.0788,74.84,111.65,318830.0,483.38,157.41,263.0,2029.9759999999999
3401.2598,3379.6843133837283,0.010666360257164272,3389.78,3315.57,3561.7458316695243,3289.295168330476,21.239587379688388,-1.3505398627088439,2.238,41.22,2.802,11592.0,977.4,379.57,11139.39,111.11,96.85,212.48,27.54,74.92,112.0,314334.0,494.73,158.37,268.44,2028.0
3399.7045999999996,3374.988265170847,0.010471958829633511,3381.99,3281.06,3559.807562710714,3280.643437289287,21.58428001228124,-1.0736934760198769,2.165,41.95,2.919,11757.1,1020.8,394.83,11267.08,113.9,99.31,216.35,28.0788,75.25,113.36,307455.0,509.08,161.25,265.28,2029.9759999999999
3396.5838,3367.723916683024,0.010338607669425808,3372.85,3319.47,3530.7695339126467,3284.3744660873535,22.966350865730178,-1.3950249640724777,2.191,42.19,2.925,11735.1,994.9,400.79,11125.44,110.06,99.0,212.94,26.89,73.95,112.87,305200.0,502.11,160.25,249.12,2029.9759999999999
3393.0471999999995,3358.3063910394817,0.010182736480826713,3373.43,3357.01,3514.176877756998,3278.9531222430023,22.048478874501555,-2.456501601873873,2.193,41.7,2.903,11184.7,961.0,389.62,11096.54,109.67,99.13,213.29,26.028,73.67,112.28,300330.0,509.64,156.94,249.83,2021.0
3389.166,3348.506946264177,0.010055124375129742,3380.35,3385.49,3501.647424938309,3270.9125750616913,24.486241727621092,-2.5836859363865594,2.101,41.01,2.9205,11224.4,938.0,385.8,11055.08,108.94,99.0,216.54,24.417,74.14,110.1,298800.0,498.62,155.59,251.96,1986.3
3384.3498,3336.6012622235344,0.01006280203871294,3333.69,3401.2,3485.751637852384,3263.119362147615,23.12391334993653,-3.0161436174155343,1.799,40.27,2.877,11333.4,919.7,346.51,10905.88,106.26,95.38,205.01,24.216,74.4,106.15,293631.0,488.88,158.23,253.67,1985.9
3378.5897999999997,3322.696452650683,0.01010509565903233,3360.47,3383.54,3475.220323001871,3249.817676998128,21.673640167364013,-3.7709393703144856,1.829,39.92,2.922,11096.2,920.55,334.87,10715.51,96.19,99.17,203.9,23.362,76.92,106.14,291362.0,485.8,152.59,234.5,1966.8
3374.2160000000003,3312.810844550578,0.00991649171677284,3351.28,3340.97,3459.338291691583,3243.670708308417,20.72746723722919,-3.606431286701073,1.854,41.27,2.919,11105.9,959.35,317.82,10662.98,95.04,99.94,204.06,24.321,76.18,104.65,294496.0,484.48,151.68,233.29,1953.4
3369.6482,3298.2922530812584,0.010135483926439407,3349.16,3339.19,3454.4191403307445,3226.0718596692554,18.125121808614324,-3.4571300870806843,1.8,41.04,2.9175,10908.5,987.65,316.96,10532.5,93.25,98.43,202.02,24.3,75.18,102.15,290940.0,488.51,150.02,230.12,1944.6
3366.0474,3289.233444914911,0.009595320476425613,3327.77,3398.96,3444.862340319293,3216.4416596807064,25.13972725240326,-3.602472273223689,1.734,41.6,2.8975,11022.8,995.9,321.8,10674.38,94.81,102.64,203.85,24.501,76.47,104.21,288107.0,495.65,152.76,233.5,1931.0
3363.1410000000005,3277.9098380049245,0.009467640428250329,3306.51,3426.96,3442.203765951128,3200.947234048873,22.94053090061047,-4.04770714473276,1.808,41.29,2.8925,9546.4,955.35,279.33,10483.13,92.61,94.47,201.3,22.85,75.41,101.94,291621.0,480.45,150.45,230.71,1897.5
3359.6816,3271.4098629272435,0.00940047853194726,3294.61,3455.06,3436.5911735793375,3191.5748264206627,26.256194820965504,-3.3889094578939183,1.785,41.07,2.9385,9599.6,949.55,275.34,10580.59,92.84,100.87,202.54,22.988,75.84,101.3,289436.0,477.58,149.33,232.6,1890.0
3358.2332,3272.1191147845907,0.006621208293202762,3271.12,3580.84,3429.279136028797,3189.0038639712034,40.33647240189011,-1.555095454313249,1.681,41.9,2.9245,9513.7,962.4,263.28,10870.75,97.27,106.16,211.75,23.144,78.24,104.39,287961.0,489.82,155.0,239.87,1865.1
3355.7632,3269.839250971577,0.0062351435209214425,3246.22,3526.65,3418.470685630912,3186.5643143690886,32.23228739709988,-1.4882761582454052,1.675,41.96,2.958,9387.3,926.85,245.53,10833.07,97.0,104.56,208.75,21.557,77.8,103.29,288201.0,490.1,156.91,241.75,1843.9
3353.54,3267.070135437488,0.006169345979257549,3258.44,3500.31,3407.7143094869543,3184.305690513045,32.65177948360082,-1.2981809683088485,1.641,40.81,2.9155,9162.4,862.8,236.1,10952.08,98.36,109.53,211.6,20.192,78.19,105.11,285590.0,502.41,159.84,245.42,1817.4
3351.3252,3260.556268447105,0.00619637557289215,3218.44,3508.01,3398.4836247385974,3178.724375261403,30.033056259828626,-1.4181687006285304,1.718,40.59,2.9045,9155.8,850.9,232.75,10645.22,96.33,100.06,202.88,19.764,75.84,102.02,286140.0,492.99,148.1,242.03,1810.0
3348.6046,3253.635304070627,0.0061524605796279795,3239.41,3484.55,3387.57225050275,3173.8497494972503,31.260021378941758,-0.944175071313702,1.723,40.75,2.9015,9135.3,833.7,233.65,10626.46,96.52,100.04,203.92,19.573,75.75,101.35,286271.0,527.39,150.0,240.93,1800.3
3347.1666000000005,3249.469872675146,0.0062499248384162214,3215.63,3478.73,3371.497930367675,3174.5450696323246,36.17212632744122,-0.9783822933673858,1.778,41.2,2.885,9198.7,846.35,238.62,10701.68,97.72,103.07,208.04,19.761,75.84,102.27,285520.0,523.26,150.44,240.28,1813.8
3346.1852000000003,3241.477584571277,0.006207113231313351,3235.66,3443.62,3365.85058646141,3166.5754135385896,34.14753616562709,-0.6500043499335084,1.746,40.29,2.9325,9253.4,843.85,240.5,10689.52,97.06,101.12,208.35,19.53,76.04,103.77,284780.0,524.88,154.2,239.73,1813.4
3344.5512,3228.207186944927,0.006510263080661009,3276.02,3431.28,3356.9820395208903,3154.9189604791095,32.17142505537775,-2.598930052077386,1.739,40.1,2.955,9243.6,849.9,239.73,10602.21,95.48,99.8,207.07,19.788,75.61,100.52,276015.0,525.5,155.2,239.0,1814.1
3341.9406,3221.566081261092,0.006732648605740503,3257.3,3397.16,3342.8322807072,3152.4447192928,40.729179294459954,-0.9512910378370654,1.805,40.55,2.8975,9285.1,841.5,241.26,10836.33,95.92,102.98,213.67,19.053,76.95,104.79,273900.0,548.73,160.0,245.07,1801.9
3339.3603999999996,3210.8712995286164,0.006895792583823569,3251.84,3385.51,3329.4709653703394,3146.0950346296613,34.83306246970602,-2.5840168620930415,1.779,39.62,2.8385,9235.7,853.55,242.02,10754.59,95.68,92.95,214.32,18.962,75.93,105.09,268780.0,507.76,159.13,244.5,1803.8
3336.3698,3204.5741765242137,0.0070473478099075055,3224.73,3374.85,3315.9652031243736,3143.8177968756268,42.62065607692774,-3.238075469624724,1.824,40.9,2.824,9429.9,881.7,246.99,10666.7,95.34,91.06,212.83,19.161,75.18,102.16,271770.0,502.78,154.06,243.58,1820.6
3332.1360000000004,3195.4581493666424,0.007011856679419175,3215.57,3389.78,3307.8847066400003,3135.7792933600003,35.841333854997444,-3.437816596567711,1.876,40.62,2.797,9256.0,861.6,239.25,10524.01,93.17,92.66,208.25,18.699,74.5,98.72,271640.0,493.16,150.01,240.86,1809.9
3327.0264,3185.3892033102356,0.0070253883169954885,3226.56,3381.99,3301.8051851917235,3125.3988148082763,36.77887584928967,-3.7464942924621103,1.734,40.65,2.7485,9085.1,827.65,226.42,10341.89,91.03,80.58,206.26,18.322,73.5,96.12,267551.0,476.89,144.51,233.42,1790.0
3321.3196000000003,3174.692402800969,0.0070345530745285255,3197.52,3372.85,3299.86470060791,3111.81329939209,31.158782083543045,-3.3760966034365625,1.671,39.82,2.734,9229.9,836.45,230.95,10279.25,91.03,74.64,204.7,18.218,72.1,95.3,267020.0,485.64,143.94,237.55,1779.9
3315.6546000000003,3163.2458792931275,0.00702725293086818,3155.22,3373.43,3301.5899002076035,3095.4950997923966,20.02524477194416,-3.5850564596634604,1.751,39.27,2.7285,9135.4,852.6,225.63,10156.85,91.2,71.99,203.51,18.637,70.9,94.98,267300.0,455.04,137.94,227.07,1800.5
3309.9,3146.321897863416,0.007316216995927099,3185.04,3380.35,3306.0323649236893,3070.532635076311,18.26043675729477,-5.371665179014185,1.709,39.7,2.6925,9185.4,832.3,227.87,9961.16,90.44,67.29,198.44,18.064,69.86,92.0,265219.0,447.24,134.02,220.64,1781.2
3303.2971999999995,3125.2031443459673,0.007350128443169731,3152.05,3333.69,3319.1461275059064,3036.479872494094,16.296954385185572,-5.894255548049731,1.61524,38.49,2.6715,9160.0,804.0,229.67,9849.36,88.41,63.98,196.33,18.168,68.13,91.55,263400.0,443.4,134.64,216.08,1780.3
3296.9932,3118.8272759850497,0.008755034776716145,3169.94,3360.47,3314.195560147886,3025.8654398521135,32.71536820422277,-2.2648183011010237,1.61524,38.72,2.6725,9247.5,809.4,232.56,10101.83,91.21,65.73,200.34,17.895,72.06,94.9,267840.0,465.91,137.73,235.68,1770.6
3289.4606,3108.289233525811,0.008876445637751024,3145.32,3351.28,3313.668947516653,3009.862052483347,30.877655881127595,-4.229460226559167,1.61524,38.01,2.654,9302.0,796.95,234.75,10002.7,90.02,64.06,197.84,17.67,71.64,92.36,266440.0,457.85,136.72,234.02,1775.1
3282.9851999999996,3111.827812983379,0.01039314662071277,3130.01,3349.16,3304.891071330889,3008.20292866911,40.511523215744084,-0.6586189939880471,1.637,40.37,2.664,9624.6,843.85,243.2,10209.82,91.63,66.79,201.91,18.063,73.2,94.5,272700.0,466.26,138.22,242.24,1782.0
3273.7255999999998,3112.755841755167,0.010370955673852445,3115.86,3327.77,3286.6706390735862,3010.607360926414,41.81160314131822,-1.64293330473132,1.664,40.46,2.6575,9683.7,844.5,243.25,10130.33,89.72,66.29,200.57,17.902,72.53,95.27,272000.0,468.04,135.69,239.22,1766.4
3265.1474,3110.445712254372,0.010371877964520906,3100.29,3306.51,3270.4470662218464,3010.8749337781537,43.80923660175772,-1.5127236656365728,1.669,39.75,2.621,9314.0,824.6,229.11,10008.64,87.43,66.73,195.15,17.847,71.23,92.61,271600.0,453.72,133.75,238.79,1753.0
3257.448,3111.198679599853,0.010464234116139483,3053.24,3294.61,3252.920030199268,3014.7519698007327,42.2901641520287,-0.46868859843898214,1.638,38.84,2.6015,9388.1,814.7,231.34,10012.05,87.93,66.93,196.32,17.508,71.71,92.18,273000.0,449.87,132.7,235.94,1731.1
3249.5576,3111.551190430645,0.010417605419735175,3009.05,3271.12,3239.6229567274436,3016.925043272556,45.41912183995434,-0.07606246750496704,1.638,37.96,2.601,9464.6,833.8,233.88,9982.48,87.9,66.12,194.24,17.775,72.63,92.36,275000.0,447.77,132.05,235.53,1735.6
3242.3614000000002,3113.5802380566993,0.010395522317157095,3083.76,3246.22,3227.2218296054493,3020.243170394551,44.54422556971802,0.7886359018027367,1.61524,38.38,2.577,9523.5,841.25,235.36,9949.37,88.02,65.48,193.57,17.652,72.32,90.69,273480.0,436.13,130.76,235.65,1736.5
3234.1186,3106.350970663361,0.01081963163535623,3050.33,3258.44,3210.084909270027,3021.383090729973,41.20865622976083,0.4372404396641105,1.669,37.12,2.5785,9425.4,831.05,230.93,9776.89,85.75,66.06,188.94,17.399,71.04,91.74,271956.0,425.5,128.63,232.5,1727.2
3226.0724,3096.3446674843826,0.010711628577601643,3131.29,3218.44,3199.592068515963,3016.2549314840367,40.311093633940665,1.0720991675113423,1.731,36.26,2.6105,9466.6,820.4,237.54,9663.77,84.7,62.35,187.74,17.482,70.65,89.33,271515.0,418.07,127.25,228.58,1737.3
3217.4888,3081.845487871401,0.01077609882892336,3117.86,3239.41,3200.482235942787,3000.0527640572136,38.21872410936206,-2.648065997353888,1.813,36.34,2.5955,9283.2,812.55,230.71,9588.48,83.97,64.86,186.27,17.889,70.09,87.96,267729.0,425.56,127.9,224.43,1739.8
3213.3484,3098.506182045032,0.01599615702778064,3097.74,3215.63,3201.667114733342,2999.3778852666583,56.85595250812641,4.583438513210036,1.78,39.6,2.6655,9878.8,850.0,247.78,10094.26,88.21,68.34,196.84,17.796,73.23,93.67,287200.0,434.48,132.37,236.73,1720.7
3209.7817999999997,3115.225230961181,0.015984780495371036,3115.34,3235.66,3212.9794345626765,2993.5785654373235,62.31007900713302,2.423601774348594,1.767,38.94,2.607,9768.8,859.95,243.82,9967.17,86.0,62.71,189.8,17.794,72.6,90.46,293955.0,434.05,130.04,238.67,1721.9
3206.9326,3133.250580044076,0.01588077130484546,3113.49,3276.02,3227.0954074513343,2985.7075925486656,68.41888236458396,3.673352876652558,1.789,38.19,2.574,9777.9,864.05,246.18,9901.52,83.36,63.33,188.36,17.893,72.4,88.05,302235.0,419.49,126.2,231.4,1705.1
3203.0156,3142.5858754219103,0.01599284044050688,3124.74,3257.3,3234.6738252957484,2982.9901747042513,59.66352648106235,3.105166992710817,1.782,39.55,2.563,9631.2,834.5,240.23,9824.39,82.88,59.04,187.2,17.479,72.0,89.2,300920.0,419.6,124.15,230.77,1683.0
3197.6227999999996,3137.934202280078,0.016632419690363567,3066.59,3251.84,3233.4124008956087,2982.4855991043914,55.01633828334788,-0.0959766831228781,1.822,37.41,2.4965,9794.4,866.15,243.37,9629.66,80.58,57.63,182.92,18.061,70.72,87.67,287878.0,414.33,123.03,226.29,1727.4
3192.6232,3135.6166326985276,0.01659973274791821,3041.31,3224.73,3233.8950529680283,2982.703947031972,49.231387154489354,0.3012696363245082,1.821,37.29,2.495,9667.2,858.15,244.52,9704.69,81.28,58.86,185.36,17.958,71.96,87.69,286090.0,421.97,123.92,230.16,1704.8
3186.7709999999997,3127.1863815141387,0.016754323356411215,3002.1,3215.57,3233.483521152088,2981.168478847912,46.78673051564995,-1.4055569423375935,1.777,36.81,2.4985,9527.6,872.7,237.94,9657.31,80.83,58.77,184.91,18.26,72.12,88.25,278560.0,427.31,123.62,232.72,1734.0
3180.2785999999996,3116.193092050425,0.01677518941443709,3190.14,3226.56,3233.3880053833723,2981.5129946166276,46.386733868886886,-0.3541392882648209,1.774,35.44,2.478,10189.3,900.3,247.97,9598.89,80.46,59.87,182.83,18.827,71.74,88.06,275600.0,425.92,123.55,231.91,1750.3
3174.4910000000004,3105.134154811898,0.01672341664593551,3207.18,3197.52,3230.242520839403,2988.1844791605968,43.82508910718942,0.09864170373949932,1.849,35.49,2.4345,9424.8,873.1,220.66,9555.52,79.48,55.67,183.25,18.499,71.68,88.75,278640.0,419.73,122.12,225.09,1751.7
3167.8762,3093.5335156100678,0.01658980991554904,3232.39,3155.22,3232.253503863147,2980.770496136852,42.876097162686285,0.920355750974311,1.827,33.71,2.4215,9572.2,863.45,220.18,9416.71,79.56,53.72,181.4,17.967,70.91,84.87,277035.0,413.44,120.06,225.46,1728.3
3161.5732000000003,3084.7022055162115,0.0164807598879655,3193.93,3185.04,3233.0307821792644,2978.573217820736,42.40090561377633,-4.8276878130740215,1.722,32.81,2.382,9199.1,879.3,208.18,9442.05,79.53,54.68,181.81,17.757,71.01,85.25,278495.0,419.89,120.52,229.14,1710.7
3153.699,3064.8172508214097,0.01703888934983636,3112.35,3152.05,3240.1324170902903,2953.88758290971,40.82337010370564,-7.848951415262007,1.731,33.25,2.3865,9169.7,886.6,207.35,9413.99,79.72,54.46,183.51,17.693,70.66,90.26,263094.0,429.32,121.84,234.91,1735.5
3146.1138,3046.9238276181163,0.016977002645210345,3122.87,3169.94,3245.8104116569098,2931.2745883430903,42.09836177241922,-8.782356089457021,1.71,33.92,2.432,9059.0,869.3,198.75,9377.99,79.21,55.17,183.43,17.364,70.34,87.75,261906.0,436.25,122.34,231.39,1721.9
3139.4158,3035.337084907637,0.017041778317005287,3080.82,3145.32,3247.845469523556,2916.626530476444,47.33063683003276,-6.960703584612049,1.771,33.49,2.46,9512.3,931.75,209.99,9485.02,79.81,54.37,185.66,18.031,70.46,89.7,264100.0,447.67,124.9,229.97,1752.1
3131.9824,3018.045225691077,0.017242690203244725,3055.73,3130.01,3251.91540304618,2893.31659695382,19.055450039375543,-6.085755136793736,1.83,32.5,2.418,9773.3,893.55,214.51,9298.54,78.28,53.87,183.63,17.901,68.72,88.06,258700.0,451.04,122.47,216.88,1745.6
3125.6382,3008.1782678924496,0.017390885184048258,3044.31,3115.86,3250.36541089834,2878.9085891016603,21.58547804429284,-5.410407733911438,1.783,31.82,2.404,9730.7,862.5,214.87,9331.93,78.74,54.24,184.91,17.468,69.26,87.5,262900.0,452.58,121.31,213.19,1734.4
3117.9878,2985.9508420628417,0.01816903211863358,3029.73,3100.29,3255.343198130407,2847.826801869593,13.901345291479785,-7.047474373705709,1.646,29.43,2.3305,9318.0,821.45,194.85,9152.64,76.93,53.28,183.16,17.07,68.65,84.91,253501.0,454.19,120.49,210.88,1756.3
3109.8689999999997,2965.4199432839428,0.018013451621835937,3036.13,3053.24,3262.9879308552977,2818.7730691447027,14.685256821331762,-6.650783937062499,1.681,27.56,2.346,9778.4,785.6,203.3,9094.42,77.39,53.56,180.53,16.156,67.84,80.31,256230.0,441.95,119.44,206.81,1740.9
3101.9001999999996,2943.0476443171824,0.01794922727139936,2955.45,3009.05,3272.8938182767597,2786.7361817232404,16.344714848156897,-7.368172098110904,1.616,25.29,2.346,9298.7,776.45,199.58,9000.08,76.91,52.73,179.75,15.671,67.42,77.8,255715.0,438.27,118.4,205.1,1716.4
3094.5144,2931.828006729924,0.01762885115762765,2948.51,3083.76,3276.4178821250516,2770.0141178749473,23.33466967695648,-5.2681262026649245,1.72,25.78,2.359,8813.8,768.2,189.84,9112.45,77.85,53.96,182.51,15.709,68.76,78.03,260000.0,431.82,117.85,210.1,1706.8
